ano,State,Value,mes_5_PRCP,mes_6_PRCP,mes_7_PRCP,mes_8_PRCP,mes_5_TMean,mes_6_TMean,mes_7_TMean,mes_8_TMean,mes_5_TMAX,mes_6_TMAX,mes_7_TMAX,mes_8_TMAX,mes_5_TMIN,mes_6_TMIN,mes_7_TMIN,mes_8_TMIN,mes_5_diff,mes_6_diff,mes_7_diff,mes_8_diff
2003,WISCONSIN,129.0,39.68017755402796,26.369731208463875,27.391122255911288,15.787149713128874,121.05403610666936,173.15155882005587,204.7075014726341,214.71277893221745,185.22305307393813,237.20837627562435,267.1698684466008,280.3946827032386,56.83253388485359,109.09307985176191,142.2082285823628,148.94650722540487,128.4122440830504,128.11421881077607,124.92695946031594,131.48048719813644
2004,WISCONSIN,136.0,65.1329633968282,39.59642442418492,26.539502962288868,26.14311142502351,119.45490068007014,168.57712790611222,195.93177592952583,171.9016974930479,180.2220484137048,227.988967872542,254.0420975413094,230.61480731392632,58.65002674744037,109.0839745562076,137.81414712506944,113.10643845840416,121.5869017366922,118.94146740943091,116.22573866779508,117.51063680787156
2005,WISCONSIN,148.0,21.47253979995938,30.937552991235,27.92999922884309,22.1300317557477,117.1021796639928,209.9601300462089,217.796605490218,205.91596578244832,174.46002810068234,272.2581119409634,281.3654802667756,268.1625953220851,59.71757473394042,147.53748891097467,154.0286828811746,143.58574176831976,114.73945815246044,124.69762233396187,127.52332357727124,124.60005708198052
2006,WISCONSIN,143.0,35.83883348684937,19.73614513981344,29.123221783893065,34.19819515157512,136.98252108738154,185.2501588866444,229.09513911087137,204.36098351303937,194.01321010888404,250.73881282328676,295.28221134395216,262.77327998835085,79.97087102104435,119.8036841024974,162.87860268254514,145.83451845455977,114.01244902563369,130.9755449143136,132.4120287216205,117.0140443162077
2007,WISCONSIN,135.0,20.667625641273307,26.33092191204248,25.101522261622343,65.6386652651999,152.64890257444517,196.0830277917536,210.4595967226446,207.3670866350174,220.22754087696535,261.81208471687245,275.7850771326944,263.57261538824645,85.072857939781,130.35356281477627,145.1302571418343,151.15718244856632,135.12054919708473,131.48386682480302,130.6514619887856,112.39267666078818
2008,WISCONSIN,137.0,23.609328528806987,62.92905019378919,35.025013978784884,13.526091372934836,113.87343699762197,183.5219711989733,207.93029426355864,195.8052798237605,181.8504323511636,241.030992188618,269.7502259372154,262.9607715121853,45.8885735815492,125.99570271630316,146.08500648348124,128.64678960516272,135.96470341814293,115.05722492112166,123.65800784232898,134.3075128176994
2009,WISCONSIN,153.0,25.39863125683469,32.03190141655298,16.935977549281073,38.610056213041695,130.94917344103317,178.42918828678893,180.81676086652843,186.78392244625056,193.8579709637576,237.1449682546501,240.23228212217225,244.37062115305068,68.03510147077027,119.73819117984576,121.01570129979667,129.1999770121186,125.8385906491124,117.37475036838092,118.84961752452402,115.170722572903
2010,WISCONSIN,162.0,27.81546394935239,61.99481316724458,65.23917111112634,34.26039091791289,144.67434570269754,187.3796259857418,222.520607116196,219.58262877179416,207.85953024713945,240.0785667539517,276.56003763544845,275.69711644694183,81.48753657708545,134.6827878822155,168.45892372098646,163.44408140312797,126.35513062833516,105.3860259715817,108.09853146908824,112.2857725686295
2011,WISCONSIN,155.0,25.388827346080586,36.20846024314466,35.37860607317529,23.990510180775217,123.27251365214389,181.6050998967044,231.9925508810002,205.70117909755504,179.32156464573515,239.16012587166773,290.4468990641344,267.34276112350483,67.19805301536398,124.04003800457596,173.4946552039074,144.0307524975526,112.1557022218038,115.10879431583052,116.98121183890972,123.32214330494232
2012,WISCONSIN,120.0,37.94567237988481,22.75094435958428,28.19017703163635,20.2091201338357,154.8213790794141,198.65732868385572,242.11699437867637,200.1571545290419,221.3997895640472,266.1292694915486,308.4590949955852,266.6010919775223,88.23755389184487,131.1768359577039,175.78341433295083,133.71019593063758,133.1585508930106,134.9446348813155,132.7165396390702,132.89761622441276
2013,WISCONSIN,145.0,44.61510749238566,54.56902523882516,21.266164383335237,21.312778034068028,131.12671914047422,179.74525377631468,207.17346269981596,200.7688665167553,193.31746051408675,234.7792788126041,264.92964107040666,265.15217102898225,68.95611688680819,124.68833785391148,149.41917757019513,136.39434225111384,124.32706788524834,110.07514042246254,115.5175983714658,128.72721729344218
2014,WISCONSIN,156.0,31.587651924547803,61.83165606376297,22.91492323583573,41.81349065411071,131.34902205318065,191.46818440223151,190.85770272920172,199.814845167905,191.98546847955456,247.601239754728,248.27278582892336,255.5936380207177,70.71591801901683,135.3260453160164,133.36369912945506,143.90580717309683,121.26071323488156,112.31311364910876,114.97238558004106,111.84731775600422
2015,WISCONSIN,164.0,36.62607161227246,37.432147461485634,30.21888894680575,34.51180433380676,138.24938045114416,178.48180105827487,204.03588357031475,194.15695759495807,199.90774532481228,237.6196517604456,264.27884792254576,248.53854814824516,76.5679774904466,119.33844765239608,143.81167770085543,139.8091241504709,123.34282872973574,118.2419631108882,120.45659525254764,108.69247193642713
2016,WISCONSIN,178.0,25.9220642800659,44.41910077485991,42.92246843547839,45.022684181123296,135.65568384039804,191.30934174127287,215.03863776583975,213.6939427320136,201.75097874677587,251.90102209017908,271.5450886002156,268.24016250691665,69.55060536794527,130.71196144359266,158.5379821490852,159.1623249375796,132.20980387238765,121.18825447446136,113.01154657109764,109.0491681546772
2017,WISCONSIN,174.0,40.44388515854851,51.55606364306208,42.86901786896741,33.16208621568482,119.88921015337203,190.37995500399043,207.8738344889213,185.14245049672925,176.72414170554484,252.1704463856637,267.1168952167171,241.0368939615347,63.036441052910526,128.60352076992334,148.6274411091587,129.25718631022457,113.7069025653696,123.53753634154609,118.50544177953132,111.75258533391198
2018,WISCONSIN,172.0,47.37317872858534,49.18161503644775,26.978513920731803,58.67088447395359,167.05583498364675,193.7922516476632,213.63433966970655,208.68674236218763,234.3964655575776,247.91817885480157,274.93514785717457,265.4069965588915,99.679058986597,139.6946357623318,152.3258494859589,152.00974938724053,134.77901961498995,108.22535109773006,122.63031557871275,113.42468731925824
2019,WISCONSIN,166.0,47.61488163663852,34.80697913006996,44.44304214983201,31.69736536835486,112.56511782140689,177.55432322454405,222.50854051792436,192.11409376099445,167.66946623608496,237.82074794911216,280.0433465035931,250.68826226711525,57.44741513080773,117.31919002604148,164.91732534656288,133.55856387042968,110.25364094531464,120.47550675261296,115.11448760888553,117.1443497817745
2020,WISCONSIN,173.0,37.27087308472931,44.729382462902045,46.99778201393615,30.631632790032324,123.75899777026665,194.93552235871888,226.3799787485689,206.60264650781525,181.06296989586764,258.494577870939,283.94599444080194,268.10017036676925,66.51469578321702,131.44259530744432,168.8523954162061,145.1564691309666,114.54288889404852,127.0761148414267,115.11623739735327,122.93577138793366
2021,WISCONSIN,180.0,26.636122902458787,33.87456088800501,31.735175580527805,48.03197840018584,130.1907461665178,210.2236847967683,211.46482920918703,212.88011570165332,191.08266954312705,273.3824124040436,271.3938164249873,272.9038558983903,69.34104070834204,147.07857638427916,151.55514609172576,152.880778064994,121.7099385341772,126.40402241497642,119.91551564846462,119.99031866588524
2022,WISCONSIN,180.0,32.80973740242149,29.07007324864167,33.44248980872849,41.85486281692895,142.18848116139463,189.1223145132404,211.49781406504823,201.89949075530717,199.91679131044845,253.0780823679596,271.09537777541425,257.8066750203084,84.51183642420345,125.2460701401983,151.983988493291,146.05855339696873,115.41981848242013,127.8870520105777,119.16010653893,111.73729099922384
2023,WISCONSIN,166.0,13.707846984091336,16.82457759046125,35.54392764670593,24.373441612763568,138.60519246999186,192.9742660639513,208.47425951975632,203.64330715864943,206.85188591908505,261.71343682975095,273.05414308946774,264.15487806810984,70.48026984425721,124.3039471277416,144.02214325878552,143.17077325619064,136.423538248203,137.4521431766939,129.06133213907864,120.96053579716482
1973,TEXAS,95.0,15.992435885999033,50.205599070386725,32.1812780258873,14.830458538298709,218.71274143674628,253.5574508263609,274.6184972456569,267.92114103221235,292.44868398887235,318.0203315777408,337.8313683844363,337.62181124648043,145.1447496745628,189.34168174551712,211.40742204620648,198.15710623904556,147.2702903852626,128.52609995973089,126.402340072193,139.5100394912741
1974,TEXAS,92.0,27.472597947595236,19.428019173094345,10.57523866581372,48.23764103522269,243.51793698844432,259.5699400521555,281.7910096998765,265.9484894810007,310.8759870088613,332.11871710975345,354.5891301363434,328.33499361254087,176.21702386160447,187.13330525493285,208.92096803802903,203.57182551029032,134.75283120274324,145.15074260837707,145.72329477557022,124.81148806568144
1975,TEXAS,103.0,48.75744732616255,28.80728979609085,28.45439959210209,21.35774742354646,224.66271557840977,260.7138227503635,266.47282283190685,271.003990756624,290.4813222650081,324.9281801775278,328.1938365836781,336.578807737754,158.77162736689212,196.5201938746082,204.73486361688117,205.43562953162495,131.63264430151227,128.3714053895154,123.45886869289036,131.14963396225997
1976,TEXAS,120.0,32.02024236541168,24.326412656173325,41.717423352295306,12.828361433280236,204.25952233003852,257.1008203877988,259.3637976084576,271.02322424563624,272.19591087876654,325.021637973328,315.85553968239583,344.4419490920506,136.309971842294,189.15242086537276,202.8439215508863,197.62948844523743,135.91516813595382,135.87715542182025,112.99983069923346,146.8805696076032
1977,TEXAS,98.0,19.295892237968864,22.217400207707623,10.08565403379104,19.69980472377329,232.6783811732381,271.03363510586,286.2799707285316,286.9494592384151,291.6905305679664,338.5204509395483,355.18986820597246,353.83997479588413,173.6051676366012,203.63968284203548,217.56994767691472,220.00404008930528,117.92273411876948,134.90440264829897,137.48594497326297,133.89559848220745
1978,TEXAS,100.0,26.66931693823377,25.489931085722223,11.632608955725292,24.18245501802372,236.47275873117087,270.6190723030161,296.1702988968427,276.8374795934102,304.8811684097336,337.3099022093345,368.02323807237286,343.31299937047555,168.00609105345657,204.00185524075397,224.26973611313963,210.38983578313704,136.6859618652283,133.26086707929176,143.77329181579395,132.8587485863376
1979,TEXAS,105.0,38.121799618655885,28.73000664189766,33.92097522910945,24.897664102757638,213.08580521073236,254.9131565542272,280.0299346557983,267.9847011902568,279.1649941875178,317.9248975618743,342.6467040232029,333.7885868890442,146.99024254169984,191.8116873790402,217.53598733010045,202.214941086102,131.98823033819022,126.02267483207385,125.02485840575476,131.55716863298778
1980,TEXAS,90.0,40.44600155308835,11.081910770869332,6.219540640641704,17.04037552751697,226.6542607630123,285.4970559081172,303.28599728666205,287.47216670276987,291.47087411338674,355.09730711945457,380.0602539182573,355.9246149239055,161.84728264606423,215.9812258579244,226.6048790776709,218.9622850332391,129.59270118446253,139.0293921732902,153.368585854202,136.9588852578607
1981,TEXAS,117.0,41.128655127553216,52.229225533686034,20.96551419872629,26.14054506289399,219.5832846889416,265.60061609714325,283.76528237167093,272.9827356470723,286.00434187370587,326.19674591521755,347.64135800231566,339.97960226924255,153.3345934254626,204.8573214000707,219.8605777650841,206.14933239012785,132.42907725367476,121.37173376714966,127.72338351034712,133.6762371803041
1982,TEXAS,105.0,51.028870032077926,37.42961536593721,14.567885301339068,12.371833887709544,222.95759165554367,259.7229189014049,284.5754786301906,287.68187736977893,283.9072659828319,324.4215014632578,350.7241280788456,357.2060545811117,162.07454748023127,195.0857349812966,218.42867240215895,218.15870793235803,121.89934865457631,129.3928624381363,132.29267369066062,139.06048206899482
1983,TEXAS,97.0,36.01666201312717,26.97977080142243,19.780875182808806,21.490491559799835,217.54577791189945,249.73745119197943,279.7868795001666,285.36406000007224,288.8291564795497,316.13074761375185,344.8209567852347,354.18639922186185,146.24912518990925,183.354163289568,214.72590094020563,216.54511748832587,142.5605620162022,132.77662069634232,130.06238608335192,137.6378850234927
1984,TEXAS,93.0,19.57568928622737,19.749810429717662,14.658878060917504,16.211495655805955,235.34002539497067,268.8605067468196,279.68856469814966,279.6618903961389,308.9615062038847,334.0677100337493,349.9460672993799,349.2309316838077,161.67388507901015,203.65406055962893,209.4320575857149,210.08380172005172,147.3281710463962,130.41335025273767,140.51490607555172,139.14000956482192
1985,TEXAS,105.0,23.38010020327896,31.949460167783247,18.282321160266783,8.384618459287108,234.90645073776983,260.59239632291724,275.66773140997446,289.86476133867706,303.02521446736984,325.2945988996109,344.07930315166266,363.6165491235864,166.77148618174493,195.92912744035135,207.2336064393609,216.11850885604423,136.22303262084168,129.40448923560936,136.82565618934464,147.48336395854383
1986,TEXAS,112.0,42.53431809765771,46.3183492915229,9.53707561078341,23.324614949063644,226.59402840450457,261.1602563340701,285.8100836942765,275.75185273905527,290.69192279509974,318.4958685104181,353.55778412830153,340.8080055288899,162.49673589464487,203.8148225855745,218.09133688814947,210.6829875198017,128.1986212645041,114.71352994927602,135.54473266630816,130.11073889581607
1987,TEXAS,107.0,47.331986399673056,49.60736072953172,18.562375747583665,17.267930965172532,226.85659998661205,254.3778548879334,272.7997808243068,282.8341445067763,288.3916498931321,313.2597580347522,334.354154765404,349.10654510457925,165.40291968747,195.57183656209097,211.2819208866584,216.6291071955764,123.14938594095156,117.80238258149616,123.0940199627528,132.5380358118703
1988,TEXAS,96.0,16.236129126677202,22.372534654165797,26.68774520362812,13.806195207482542,220.6692554026833,259.23092774843326,275.89485338688064,281.77374710846743,292.0143351444886,328.34292350879736,338.81133319277086,348.69071391515706,149.3839410780205,190.1140882782514,213.01593927227836,214.8675006185317,142.6997836008011,138.22963048289697,125.8324679547455,133.82762582860394
1989,TEXAS,106.0,40.64288938010647,49.05095822429936,16.135761101090758,19.912739553101527,241.03805455781097,254.954203009446,276.6507389786255,271.13473688167585,307.2732211156073,317.88589342933216,342.71820915710407,334.36091433853005,174.7974519897925,191.9456498792041,210.57486101011463,207.8949229051702,132.48876556398437,126.01270137283932,132.15506158691005,126.4802604338816
1990,TEXAS,90.0,31.703102019917395,11.705220764615351,32.827474609064495,15.721217560157308,233.72771462070585,292.0976868227661,268.757205010296,272.98926693962954,297.901096855961,360.4443605993053,329.76651291365204,338.9409672835607,169.5476400941728,223.71415150337305,207.77452192192945,207.04886639280815,128.34809288329552,136.75657814201668,121.96885405962784,131.92696378870568
1991,TEXAS,110.0,33.81595707790029,37.93158416880662,23.18567074847376,26.8526000616828,238.15982200389607,264.92238610793794,274.6283038827763,271.7502442123031,301.4526463345536,327.878590381156,337.0600519161714,334.7453796928331,174.84181176958563,201.943670603112,212.1844293380666,208.7582013063141,126.64079063859084,125.91241763228597,124.84287579175334,125.99977063288584
1992,TEXAS,125.0,44.81746790733503,39.81773007285541,21.22213764492121,15.966482715573116,211.1508266918572,256.8999714915644,276.49701516314167,259.3207182244601,270.6217257464857,319.0809226785268,338.2047098240172,325.11553436380296,151.71501846054963,194.7171811906836,214.8100382572296,193.54874351615663,118.87573092684076,124.37310408564348,123.37744979805422,131.54082439095168
1993,TEXAS,115.0,32.259479833719375,40.94069892309175,7.12495564933385,11.77838590306857,216.09266151091745,263.05275753533107,286.45278589970974,286.02283797689284,283.34125742117845,321.6370898005215,348.0359289644879,354.3650505366828,148.93792888848947,204.5543907829337,224.98203713868924,217.75885519510092,134.4831486857096,117.15861595515086,123.15987235481676,136.68721102524796
1994,TEXAS,117.0,42.96439946999267,18.62337510692686,18.376762918654485,19.86087825772134,220.3279877471262,279.11193658273345,283.8202365589604,276.2971086972491,280.35077028372524,345.207150723029,351.4235707886257,342.9840055296697,160.38570612581077,213.04653833199345,216.26425425671783,209.6188005877999,120.03122419306952,132.1987751861788,135.18711824255766,133.3995284938894
1995,TEXAS,114.0,43.93585516034841,27.80156976712986,19.53704962143402,25.311492950104395,226.6505363862488,254.0074987200138,283.4574342528828,281.6366523964486,289.2895050651556,319.87059897383966,351.5773398229261,344.29601287623746,163.9927818897498,188.19692941936063,215.3704472318683,218.9998040975029,125.32336983693588,131.7191261946507,136.25614671470197,125.333984553325
1996,TEXAS,112.0,12.32458073820596,27.43928254703487,21.51681923410432,46.81634369289085,258.8606578068224,273.9648883993172,289.1215124530526,271.1740887756798,326.35118228598515,341.10220067560863,353.3752395957661,329.1536417263797,191.3548061244915,206.79914191015445,224.85157171451883,213.1586131354039,135.06052623316577,134.32882531437906,128.51610272387873,116.0211226815249
1997,TEXAS,138.0,33.38059159910775,43.91657066524954,11.181795469443207,19.89933112149908,216.64434430473636,255.74094167686565,284.0295477309133,279.12223059430033,279.2399586915964,316.3872417168176,349.2594985283359,344.5468951731696,154.11065435842207,195.16797028407984,218.82200155156931,213.67186663241745,125.20249859732864,121.25805829771056,130.4671059752874,130.86734864196484
1998,TEXAS,100.0,6.623805781823445,11.280617196246787,9.791431366156482,31.72062449894808,252.0881262634827,289.3626872542032,304.45139612115963,283.25533482869656,327.463807711584,359.7612912572337,374.3658091163893,347.64524423497807,176.7103600581698,218.92892151910243,234.536217050662,218.87342901718293,150.7493708389392,140.84775818295927,139.81800348494616,128.76931887160694
1999,TEXAS,129.0,33.52415237117064,33.447864321692855,17.367176106959764,9.766644620004373,229.446159458802,264.75426933609555,279.0201087349979,293.11917340396616,293.52741758489736,320.8249353810926,339.58467398609463,365.79013064346697,165.37534702775622,208.6535378063436,218.40345410320788,220.4335582495356,128.16570053644446,112.21175307437564,121.26084663171716,145.3710973258243
2000,TEXAS,124.0,31.83832694192877,45.23041701391392,5.35199345591605,4.047079659057888,249.1321766950966,260.77627045217764,290.4183390052877,292.6688408803508,314.5629629942762,315.268165036204,360.3686298419264,366.30192314551215,183.65749899731685,206.2738483916697,220.43857284312787,219.02927383417688,130.93754187923028,108.99270311243214,139.95887652871988,147.26459062843472
2001,TEXAS,118.0,27.1742508883172,27.15143431390329,8.819275132372224,34.87736670747118,235.07192995497763,271.1397535996713,294.68483077009057,284.7058863415726,301.04502130018045,336.67257284628937,360.8456785454703,348.70679640985503,169.1071710279149,205.5731372611784,228.5086105689892,220.728100864456,131.9274481843194,131.10246020726677,132.29267970341823,127.96959718634216
2002,TEXAS,113.0,19.559902783922084,24.02547013960658,45.9069741983657,15.966028870372089,234.5657382440887,269.7769061979547,274.4321162161083,284.3782369459431,300.77680738374374,332.6736779587854,329.9597481102933,348.22461482723486,168.408011027591,206.8624212552845,218.89280396809465,220.5016331238068,132.32752654224765,125.78666356040306,111.04659394711584,127.71051254480828
2003,TEXAS,118.0,13.052281091645693,41.77247618538896,20.72991116756984,18.671903351713265,245.13975373263904,260.2193008601613,280.29569710445367,285.05452763187486,310.93453527127843,321.5805418136607,341.8118340372526,350.9094697187595,179.33293583898453,198.85668578194404,218.7827030369186,219.1882266151017,131.6494773375609,122.74451942694716,123.00003439218816,131.72620420109567
2004,TEXAS,139.0,24.06732268610511,66.10575429210714,19.42615787568264,26.38901249694008,233.10953877748813,261.1589503280909,273.2287608366666,265.7040230672474,294.40484833234945,318.0874557916756,333.0070171681,327.5641869419104,171.82615288812477,204.25031000687216,213.4539190091245,203.913369209624,122.6008091506946,113.80988311533416,119.53215221444404,123.58210270328983
2005,TEXAS,114.0,24.849307373051847,10.733167292499909,25.764108440982127,27.693947189581205,223.98245199702143,272.2604681382467,282.872327320742,279.2800127316036,287.2027290140762,338.1298023557617,348.0868784998193,342.8253702376527,160.68497773176853,206.3973850422659,217.6576726531497,215.74963592920656,126.60674773526878,131.7261945968488,130.45168508973958,127.06747021635292
2006,TEXAS,121.0,20.92598192528489,20.0467133771079,21.54285054409387,16.359058343062785,243.7758853788376,271.2685936919003,286.2477008773436,292.7499805670482,315.14775980240097,341.82744802289693,350.1790446797432,357.06906169645805,172.4025635085181,200.69947306844065,222.33695102508275,228.43703001920943,142.76088784403586,141.1329760400217,127.85816406494251,128.67012425504947
2007,TEXAS,148.0,51.26041753696365,53.08316800145829,57.18178789540651,27.157819767657,223.3801434992849,258.99162894046475,264.1396862118652,280.3169504941256,277.905109842224,314.57128350710974,316.3808808316205,338.58587296778313,168.84500395643926,203.45523514525928,211.89058215805508,222.04062769499595,109.09627066986906,111.10349140437202,104.504525483467,116.55123755405162
2008,TEXAS,118.0,20.27611537241037,14.54993082345129,22.834500222255187,39.89926214589062,237.8055509270574,283.1557765881795,278.9363601284048,274.36215705931176,304.77644124843926,349.26514483515047,342.08364609059896,333.4359723062081,170.86478997015308,217.08667360494843,215.82118684174105,215.3071568333365,133.91821655853414,132.17804413135684,126.2483914372294,118.10614104969576
2009,TEXAS,124.0,22.61539982369713,13.605881166879396,22.015440267259358,14.126153926452393,233.68509192605563,278.6052897346659,291.99908993011866,287.1437224528674,297.1274691325329,344.94736933099387,357.4754696126332,354.505268930793,170.24513927133466,212.26383781037651,226.5341960538248,219.79676378594257,126.88922230864742,132.68691146696145,130.94389355618537,134.70320720629633
2010,TEXAS,144.0,24.59264461629176,29.187176409726654,46.00777078904846,8.678530067294874,236.3713943962641,282.7105373062135,277.4525639037018,294.0207152358669,301.7135399757118,343.288458013804,329.09481556390085,361.9591163633319,171.04855467321158,222.16620428981216,225.84143413544757,226.081207803156,130.63638510642434,121.09544859625606,103.23729471330678,135.87454109383074
2011,TEXAS,91.0,16.22222322302733,12.665648587241632,6.509803448440056,5.4895929136378205,235.0215941444925,294.510162386899,305.1523694660195,313.42223917196884,306.9571022835173,367.3444437966284,373.0965861658976,386.2553957732331,162.9367147908654,221.57049589090093,237.26690288008209,240.5931339281061,143.8896517041336,145.58664219232134,135.76943660684387,145.6556966458096
2012,TEXAS,129.0,34.02840389834452,16.751358172759396,31.104574602503188,17.98774655611103,243.59446541991832,279.5377182402034,286.5387646842252,288.9376155061877,308.3625004480088,346.79632459457326,348.98277739300784,356.8127784480528,178.8195468263044,212.25681646407668,224.0791752082624,221.05912207044256,129.57044904763964,134.52127145289285,124.92792503733064,135.73939480728745
2013,TEXAS,136.0,29.93308804244529,20.101829487669228,27.024329184671537,12.500371043110816,226.1001108792189,277.4490700423719,276.45314907630114,287.46315708242827,292.4095181948557,341.7688248620538,338.0054403753024,354.9251571229022,159.86308278535088,213.14365240236276,214.8836270849085,220.0004433864176,132.49353915400184,128.61776113317745,123.15705940725589,134.93038911089224
2014,TEXAS,148.0,49.41978857609835,28.0981128565346,21.9211267775006,14.229794267795548,223.48515278362328,270.409518656199,277.0836481049244,284.2030822946473,291.8917967113292,326.4403139810101,337.9530534445184,349.1472744901934,155.0926108664998,214.39013124862103,216.2081737967016,219.25971136905332,136.80614291963587,112.05641059947476,121.75840106185204,129.8978597775731
2015,TEXAS,135.0,98.71712410630342,39.82644268720653,11.461491997949029,13.837780369963,223.45273836247327,265.14196620167564,286.3388440660231,286.5512600979679,277.0474238684576,321.5387520699797,346.63846916016774,355.5953001737353,169.91430316797155,208.78299692903065,226.02862826003008,217.5311721799998,107.19303949649483,112.7732685059839,120.65179365809482,138.03241773867566
2016,TEXAS,127.0,58.94544113314012,36.13793649055596,14.864681691461408,58.86516001340403,222.11103318256457,269.0816503059789,297.0927892085712,278.69253760438,281.5128346398477,328.0574080405401,361.1283192733274,335.8084007887993,162.7909710794812,210.1276205822472,233.07997871372757,221.62734197294373,118.74148634526198,117.90997220480118,128.0258554486519,114.14962900830211
2017,TEXAS,140.0,22.92083105932332,34.095464350993765,19.05761369405537,86.52740008436714,224.78704198352509,270.42611266034146,287.8269790638659,272.8287531460704,294.10257519892747,331.618595478286,351.4667577187843,328.5783422936906,155.51689532239496,209.24787435815625,224.17647538238208,217.10369308681487,138.56580024877144,122.36359622374192,127.30330241455556,111.4691058986961
2018,TEXAS,108.0,21.62998998808345,24.335348249765904,21.052927914921028,20.22972151086609,255.4119105568375,288.25438758270246,292.7712837389116,285.89340990085776,323.8230380702182,351.06808252404403,359.4873115861853,350.499019518153,186.9602894396683,225.4807364515686,226.1309085170973,221.27399105989488,136.88325964876998,125.54587724718674,133.26944201977693,129.2376631180516
2019,TEXAS,133.0,55.633078210687685,49.19197190548222,11.04826606513778,12.650176126452669,228.34272198296827,262.55167780183564,282.3238714452968,299.52397422981795,282.98107945714344,323.8587947060305,345.31268767245456,365.2427026915722,173.8755782518006,201.3546167825824,219.32694707765427,233.81040448194003,108.96381296892152,122.38603779302156,125.99546321129056,131.42033212957102
2020,TEXAS,128.0,46.787379485967165,25.872779022988645,19.47067285707406,15.70717085626132,235.6316077013256,270.00741249872686,294.6936291929323,291.95065502335245,304.32602128066424,334.0848778367019,356.3188117095654,361.6036104242145,166.93408610748193,205.916050951348,233.05138632214437,222.287380132316,137.38893447043836,128.18100428505255,123.27249898198735,139.32523354024622
2021,TEXAS,128.0,74.07614662843547,40.92683781323321,42.981994713090906,27.2957795669596,222.474450600242,268.95720426220703,273.50233603501306,280.2921926448104,277.58866752851605,326.0865772109418,328.4612181964063,338.8214885981941,167.38044045432804,211.8455940843588,218.52734921457684,221.7868445101996,110.19937550992674,114.22935138313892,109.95611083349876,117.03118949629756
2022,TEXAS,95.0,23.21463652985519,13.345537711536773,7.807139326068564,40.86054324742767,255.88896009609297,288.301757918578,307.9467635838428,287.977736332958,324.7498110249276,355.00092568310833,376.6897182648934,347.14407344527706,186.97449882352976,221.56028814544203,239.0865548209804,228.79840823349255,137.7846881598956,133.4617615217279,137.5055260694217,118.37322965778992
2023,TEXAS,133.0,43.07967829296016,19.41310343830541,9.793951480712384,6.013287607072108,233.74002937084776,281.1787356369169,302.7614879958538,312.36948423905415,293.6926163765617,346.1072485028421,369.35090346113446,385.7489539602451,173.78441465345,216.249773513976,236.1654761955312,239.01243474160265,119.9343410272466,129.87692272999922,133.17833025214085,146.73993458672516
1973,COLORADO,100.0,21.253260123541523,10.369646762519178,19.941804691180995,9.218306963759106,104.11976354816676,156.9288506486805,185.05143226228867,188.5734464687405,186.9731902477376,251.98449768703773,273.64325890805827,281.5796966345096,21.050300507775983,61.88205353907059,96.27662757862126,95.54729310340424,166.1150984101215,190.1341704278133,177.21718027126892,186.02214536416184
1974,COLORADO,98.0,2.808650898557246,11.915526224909163,15.599510529208986,7.722194966446915,131.20443268390838,172.43024406002905,198.9833639685895,172.9592134216916,231.1356749418237,271.9015314475004,293.07577139343454,268.59398103637034,31.391615558650027,73.11704802254502,104.94529262965612,77.32071124903803,199.54687238744387,198.9656816175192,188.14456471811903,191.2931088564845
1975,COLORADO,92.0,16.891705808771146,11.472470132251454,16.30743865208957,9.923896197513065,98.1895706628606,149.43648290390536,194.5956310326852,182.01952868366004,182.69162048060693,243.3025192846108,285.92078390441225,279.5597980152048,13.756355293395773,55.54485970623047,103.32320871361613,84.35949950581555,168.8621960402885,187.77789562798597,182.69626753630072,195.27894139551253
1976,COLORADO,102.0,13.655683611076867,6.741303458154287,14.110792735427806,14.473892867741238,114.47396715988005,162.18681241259486,202.00211088740863,180.37295928451607,201.1204241390107,261.513562303338,296.95709849771566,273.6838815770312,27.52576795954504,62.20514682040405,106.83290232026584,87.32605544851167,172.85915221834003,198.76241114495,189.8771695118208,185.5578907664696
1977,COLORADO,116.0,12.606387131524617,7.428314235475352,22.060376533435583,17.854598691964267,123.06604925022008,187.5024553857608,203.47077066380635,189.08259651923728,210.97854833588647,285.59378652175366,292.8439142494154,274.1595762935203,34.92278095369274,89.09917466621035,114.0422556463564,104.02936605171276,175.71524670397693,196.13833281284,178.40425332621564,170.27548242822894
1978,COLORADO,110.0,21.879941201044016,10.741560431530262,8.837982917726615,9.489249132401865,103.1007781303418,170.06465082191988,204.1188552400898,181.8967795589301,184.46033347787497,263.23072432356764,303.1919264284228,278.95467275024424,21.650808173404336,76.89127397658025,104.49751110747012,84.36346836278426,162.7339008234468,186.3116720722609,199.23177273198408,195.0107378947804
1979,COLORADO,127.0,24.448227516945952,14.93086654899193,12.519949172050367,18.71267670698881,103.08133548664532,157.98689514521416,196.61604273353385,178.8796524209377,181.25453277793352,250.41083737897227,289.7950253293547,265.65415956592545,25.327440679446443,65.53246860726766,102.96964966006752,91.5348885846524,155.73531590237948,184.56749882687132,186.73941020351955,174.22905389762
